driving_time,from_center,to_center
5.7,NNYTP,GJETP
3.68,NNYTP,GMIOR
3.5,NNYTP,LLXTP
1.02,NNYTP,NUTTP
1.02,NNYTP,NUWTP
10.77,NNYTP,AKTTP
2.05,NNYTP,BLETP
2.05,NNYTP,BLMTP
6.44,NNYTP,GBCTP
3.61,NNYTP,GFMTP
5.54,NNYTP,GKITP
7.27,NNYTP,GMLTP
6.26,NNYTP,GROTP
1.32,NNYTP,NAETP
11.4,NNYTP,SLOTP
8.97,NNYTP,AOETP
1.99,NNYTP,BLGTP
6.51,NNYTP,GBETP
6.02,NNYTP,GFRTP
1.68,NNYTP,GKKTP
2.03,NNYTP,GMNTP
5.39,NNYTP,GSTTP
1.4,NNYTP,NAVTP
8.96,NNYTP,AOLTP
12.42,NNYTP,CHROR
3.61,NNYTP,GBMTP
3.35,NNYTP,GGITP
1.68,NNYTP,GKLTP
3.76,NNYTP,GMRTP
5.72,NNYTP,GTUTP
1.43,NNYTP,NAMTP
1.43,NNYTP,NAWTP
10.42,NNYTP,AWDTP
14.42,NNYTP,COSTP
2.08,NNYTP,GBOTP
5.78,NNYTP,GHATP
1.78,NNYTP,GKMTP
3.66,NNYTP,GMZTP
4.78,NNYTP,GWZTP
2.23,NNYTP,NGRTP
10.49,NNYTP,AWGTP
12.7,NNYTP,CRITP
5.34,NNYTP,GBWOR
4.21,NNYTP,GHBTP
4.23,NNYTP,GKSTP
5.71,NNYTP,GNBTP
12.6,NNYTP,HBSTP
1.66,NNYTP,NLBTP
1.84,NNYTP,BANTP
12.3,NNYTP,CZATP
7.27,NNYTP,GBYOR
4.75,NNYTP,GHGTP
6.19,NNYTP,GLPTP
3.76,NNYTP,GNDOR
14.6,NNYTP,HDBTP
1.48,NNYTP,NMSTP
12.37,NNYTP,CZMTP
7.16,NNYTP,GDRTP
3.86,NNYTP,GHMTP
5.27,NNYTP,GLUTP
6.4,NNYTP,GNOOR
14.04,NNYTP,HPCTP
0,NNYTP,NNYTP
2.28,NNYTP,BBRTP
1.65,NNYTP,GAKTP
1.45,NNYTP,GDUTP
3.85,NNYTP,GHOTP
4.29,NNYTP,GMATP
1.35,NNYTP,GNWOR
13.93,NNYTP,HSZTP
1.44,NNYTP,NRDTP
11.08,BBRTP,AGATP
0.63,BBRTP,BGETP
6.88,BBRTP,GAUTP
2.59,BBRTP,GESTP
3.7,BBRTP,GHSTP
7.73,BBRTP,GMHTP
7.32,BBRTP,GOSOR
12.9,BBRTP,HUNOR
1.68,BBRTP,NRSTP
8.73,BBRTP,AIBTP
0.41,BBRTP,BLATP
2.82,BBRTP,GBBTP
5.08,BBRTP,GFDTP
6.59,BBRTP,GJETP
4.15,BBRTP,GMIOR
2.42,BBRTP,LLXTP
1.96,BBRTP,NUTTP
1.96,BBRTP,NUWTP
11.01,BBRTP,AKTTP
0.56,BBRTP,BLETP
0.56,BBRTP,BLMTP
7.72,BBRTP,GBCTP
4.15,BBRTP,GFMTP
7.1,BBRTP,GKITP
7.51,BBRTP,GMLTP
7.77,BBRTP,GROTP
2.19,BBRTP,NAETP
11.64,BBRTP,SLOTP
9.41,BBRTP,AOETP
1.32,BBRTP,BLGTP
7.69,BBRTP,GBETP
5.67,BBRTP,GFRTP
2.33,BBRTP,GKKTP
3.57,BBRTP,GMNTP
5.71,BBRTP,GSTTP
2.28,BBRTP,NAVTP
9.39,BBRTP,AOLTP
12.83,BBRTP,CHROR
5.28,BBRTP,GBMTP
4.03,BBRTP,GGITP
2.33,BBRTP,GKLTP
4.42,BBRTP,GMRTP
5.98,BBRTP,GTUTP
2.32,BBRTP,NAMTP
2.32,BBRTP,NAWTP
10.86,BBRTP,AWDTP
14.82,BBRTP,COSTP
2.58,BBRTP,GBOTP
6.93,BBRTP,GHATP
2.42,BBRTP,GKMTP
4.13,BBRTP,GMZTP
5.25,BBRTP,GWZTP
3.88,BBRTP,NGRTP
10.93,BBRTP,AWGTP
12.93,BBRTP,CRITP
5.72,BBRTP,GBWOR
4.92,BBRTP,GHBTP
4.07,BBRTP,GKSTP
6.19,BBRTP,GNBTP
13.03,BBRTP,HBSTP
2.14,BBRTP,NLBTP
0.65,BBRTP,BANTP
12.71,BBRTP,CZATP
7.51,BBRTP,GBYOR
6.37,BBRTP,GHGTP
7.34,BBRTP,GLPTP
5.14,BBRTP,GNDOR
15.03,BBRTP,HDBTP
1.48,BBRTP,NMSTP
12.77,BBRTP,CZMTP
8.01,BBRTP,GDRTP
5.13,BBRTP,GHMTP
6.84,BBRTP,GLUTP
7.68,BBRTP,GNOOR
14.44,BBRTP,HPCTP
2.23,BBRTP,NNYTP
0,BBRTP,BBRTP
1.68,BBRTP,GAKTP
2.34,BBRTP,GDUTP
5.22,BBRTP,GHOTP
4.76,BBRTP,GMATP
2.61,BBRTP,GNWOR
14.35,BBRTP,HSZTP
1.72,BBRTP,NRDTP
9.94,GAKTP,AGATP
2,GAKTP,BGETP
5.94,GAKTP,GAUTP
1.44,GAKTP,GESTP
3.23,GAKTP,GHSTP
6.71,GAKTP,GMHTP
6.03,GAKTP,GOSOR
11.75,GAKTP,HUNOR
2.28,GAKTP,NRSTP
7.78,GAKTP,AIBTP
1.42,GAKTP,BLATP
1.6,GAKTP,GBBTP
3.78,GAKTP,GFDTP
5.26,GAKTP,GJETP
2.72,GAKTP,GMIOR
2.4,GAKTP,LLXTP
2.09,GAKTP,NUTTP
2.09,GAKTP,NUWTP
10.03,GAKTP,AKTTP
1.24,GAKTP,BLETP
1.24,GAKTP,BLMTP
6.51,GAKTP,GBCTP
2.74,GAKTP,GFMTP
6.08,GAKTP,GKITP
6.58,GAKTP,GMLTP
6.8,GAKTP,GROTP
2.32,GAKTP,NAETP
10.67,GAKTP,SLOTP
8.26,GAKTP,AOETP
0.98,GAKTP,BLGTP
6.53,GAKTP,GBETP
5.22,GAKTP,GFRTP
0.87,GAKTP,GKKTP
2.41,GAKTP,GMNTP
4.62,GAKTP,GSTTP
2.4,GAKTP,NAVTP
8.26,GAKTP,AOLTP
11.72,GAKTP,CHROR
4.21,GAKTP,GBMTP
2.57,GAKTP,GGITP
0.87,GAKTP,GKLTP
2.98,GAKTP,GMRTP
4.98,GAKTP,GTUTP
2.45,GAKTP,NAMTP
2.45,GAKTP,NAWTP
9.71,GAKTP,AWDTP
13.75,GAKTP,COSTP
1.14,GAKTP,GBOTP
5.65,GAKTP,GHATP
0.96,GAKTP,GKMTP
2.69,GAKTP,GMZTP
3.94,GAKTP,GWZTP
3.85,GAKTP,NGRTP
9.78,GAKTP,AWGTP
11.96,GAKTP,CRITP
4.58,GAKTP,GBWOR
3.46,GAKTP,GHBTP
3.2,GAKTP,GKSTP
4.88,GAKTP,GNBTP
11.87,GAKTP,HBSTP
2.68,GAKTP,NLBTP
1.56,GAKTP,BANTP
11.61,GAKTP,CZATP
6.58,GAKTP,GBYOR
5.33,GAKTP,GHGTP
6.06,GAKTP,GLPTP
3.83,GAKTP,GNDOR
13.88,GAKTP,HDBTP
0.5,GAKTP,NMSTP
11.67,GAKTP,CZMTP
6.77,GAKTP,GDRTP
3.75,GAKTP,GHMTP
5.81,GAKTP,GLUTP
6.47,GAKTP,GNOOR
13.35,GAKTP,HPCTP
1.73,GAKTP,NNYTP
1.66,GAKTP,BBRTP
0,GAKTP,GAKTP
1.04,GAKTP,GDUTP
3.93,GAKTP,GHOTP
3.29,GAKTP,GMATP
1.45,GAKTP,GNWOR
13.21,GAKTP,HSZTP
2.34,GAKTP,NRDTP
9.67,GDUTP,AGATP
2.7,GDUTP,BGETP
5.55,GDUTP,GAUTP
0.65,GDUTP,GESTP
3.36,GDUTP,GHSTP
6.35,GDUTP,GMHTP
5.14,GDUTP,GOSOR
11.49,GDUTP,HUNOR
2.48,GDUTP,NRSTP
7.34,GDUTP,AIBTP
2.12,GDUTP,BLATP
0.81,GDUTP,GBBTP
3.32,GDUTP,GFDTP
4.77,GDUTP,GJETP
2.41,GDUTP,GMIOR
2.79,GDUTP,LLXTP
2.15,GDUTP,NUTTP
2.15,GDUTP,NUWTP
9.74,GDUTP,AKTTP
1.94,GDUTP,BLETP
1.94,GDUTP,BLMTP
5.77,GDUTP,GBCTP
2.42,GDUTP,GFMTP
5.32,GDUTP,GKITP
6.18,GDUTP,GMLTP
6.05,GDUTP,GROTP
2.43,GDUTP,NAETP
10.39,GDUTP,SLOTP
8.02,GDUTP,AOETP
1.73,GDUTP,BLGTP
5.79,GDUTP,GBETP
4.83,GDUTP,GFRTP
0.56,GDUTP,GKKTP
1.61,GDUTP,GMNTP
4.2,GDUTP,GSTTP
2.51,GDUTP,NAVTP
8.01,GDUTP,AOLTP
11.46,GDUTP,CHROR
3.36,GDUTP,GBMTP
2.14,GDUTP,GGITP
0.56,GDUTP,GKLTP
2.55,GDUTP,GMRTP
4.55,GDUTP,GTUTP
2.52,GDUTP,NAMTP
2.52,GDUTP,NAWTP
9.44,GDUTP,AWDTP
13.45,GDUTP,COSTP
0.94,GDUTP,GBOTP
4.77,GDUTP,GHATP
0.54,GDUTP,GKMTP
2.35,GDUTP,GMZTP
3.62,GDUTP,GWZTP
3.2,GDUTP,NGRTP
9.52,GDUTP,AWGTP
11.68,GDUTP,CRITP
4.16,GDUTP,GBWOR
2.99,GDUTP,GHBTP
3.15,GDUTP,GKSTP
4.55,GDUTP,GNBTP
11.61,GDUTP,HBSTP
2.79,GDUTP,NLBTP
2.26,GDUTP,BANTP
11.33,GDUTP,CZATP
6.18,GDUTP,GBYOR
4.52,GDUTP,GHGTP
5.17,GDUTP,GLPTP
3.05,GDUTP,GNDOR
13.6,GDUTP,HDBTP
1.25,GDUTP,NMSTP
11.39,GDUTP,CZMTP
6.15,GDUTP,GDRTP
2.88,GDUTP,GHMTP
5.06,GDUTP,GLUTP
5.74,GDUTP,GNOOR
13.07,GDUTP,HPCTP
1.44,GDUTP,NNYTP
2.35,GDUTP,BBRTP
1.06,GDUTP,GAKTP
0,GDUTP,GDUTP
3.15,GDUTP,GHOTP
2.9,GDUTP,GMATP
0.65,GDUTP,GNWOR
12.95,GDUTP,HSZTP
2.55,GDUTP,NRDTP
9.81,GHOTP,AGATP
5.22,GHOTP,BGETP
6.34,GHOTP,GAUTP
2.73,GHOTP,GESTP
5.43,GHOTP,GHSTP
6.72,GHOTP,GMHTP
2.68,GHOTP,GOSOR
9.86,GHOTP,HUNOR
4.28,GHOTP,NRSTP
8.19,GHOTP,AIBTP
4.84,GHOTP,BLATP
2.56,GHOTP,GBBTP
2.95,GHOTP,GFDTP
3.4,GHOTP,GJETP
4.18,GHOTP,GMIOR
5.46,GHOTP,LLXTP
3.7,GHOTP,NUTTP
3.7,GHOTP,NUWTP
10.04,GHOTP,AKTTP
4.66,GHOTP,BLETP
4.66,GHOTP,BLMTP
2.87,GHOTP,GBCTP
3.89,GHOTP,GFMTP
2.78,GHOTP,GKITP
6.84,GHOTP,GMLTP
3.45,GHOTP,GROTP
3.87,GHOTP,NAETP
10.68,GHOTP,SLOTP
8.13,GHOTP,AOETP
4.55,GHOTP,BLGTP
2.93,GHOTP,GBETP
6.36,GHOTP,GFRTP
3.23,GHOTP,GKKTP
2.22,GHOTP,GMNTP
5.73,GHOTP,GSTTP
3.91,GHOTP,NAVTP
8.13,GHOTP,AOLTP
11.59,GHOTP,CHROR
1.44,GHOTP,GBMTP
3.42,GHOTP,GGITP
3.23,GHOTP,GKLTP
3.03,GHOTP,GMRTP
6.14,GHOTP,GTUTP
3.92,GHOTP,NAMTP
3.92,GHOTP,NAWTP
8.47,GHOTP,AWDTP
12.17,GHOTP,COSTP
3.56,GHOTP,GBOTP
2.48,GHOTP,GHATP
3.16,GHOTP,GKMTP
4.16,GHOTP,GMZTP
4.07,GHOTP,GWZTP
3.2,GHOTP,NGRTP
8.48,GHOTP,AWGTP
11.97,GHOTP,CRITP
5.66,GHOTP,GBWOR
4.63,GHOTP,GHBTP
5.01,GHOTP,GKSTP
4.85,GHOTP,GNBTP
10,GHOTP,HBSTP
4.28,GHOTP,NLBTP
4.79,GHOTP,BANTP
11.47,GHOTP,CZATP
6.84,GHOTP,GBYOR
1.9,GHOTP,GHGTP
2.82,GHOTP,GLPTP
0.19,GHOTP,GNDOR
12.01,GHOTP,HDBTP
4.07,GHOTP,NMSTP
11.53,GHOTP,CZMTP
3.9,GHOTP,GDRTP
1.71,GHOTP,GHMTP
2.34,GHOTP,GLUTP
2.86,GHOTP,GNOOR
11.57,GHOTP,HPCTP
3.73,GHOTP,NNYTP
5.07,GHOTP,BBRTP
3.89,GHOTP,GAKTP
2.98,GHOTP,GDUTP
0,GHOTP,GHOTP
4.55,GHOTP,GMATP
2.68,GHOTP,GNWOR
11.33,GHOTP,HSZTP
4.35,GHOTP,NRDTP
7.59,GMATP,AGATP
5.07,GMATP,BGETP
2.97,GMATP,GAUTP
3.27,GMATP,GESTP
1.41,GMATP,GHSTP
3.73,GMATP,GMHTP
4.92,GMATP,GOSOR
9.46,GMATP,HUNOR
5.16,GMATP,NRSTP
4.84,GMATP,AIBTP
4.51,GMATP,BLATP
3.43,GMATP,GBBTP
1.98,GMATP,GFDTP
3.96,GMATP,GJETP
0.97,GMATP,GMIOR
2.62,GMATP,LLXTP
4.7,GMATP,NUTTP
4.7,GMATP,NUWTP
7.27,GMATP,AKTTP
4.36,GMATP,BLETP
4.36,GMATP,BLMTP
6.26,GMATP,GBCTP
0.96,GMATP,GFMTP
7.02,GMATP,GKITP
3.62,GMATP,GMLTP
7.57,GMATP,GROTP
4.94,GMATP,NAETP
7.92,GMATP,SLOTP
5.95,GMATP,AOETP
3.83,GMATP,BLGTP
6.29,GMATP,GBETP
2.11,GMATP,GFRTP
2.72,GMATP,GKKTP
3.99,GMATP,GMNTP
1.54,GMATP,GSTTP
5.02,GMATP,NAVTP
5.96,GMATP,AOLTP
9.4,GMATP,CHROR
5.72,GMATP,GBMTP
1.48,GMATP,GGITP
2.72,GMATP,GKLTP
1.88,GMATP,GMRTP
1.93,GMATP,GTUTP
5.05,GMATP,NAMTP
5.05,GMATP,NAWTP
7.38,GMATP,AWDTP
11.42,GMATP,COSTP
2.58,GMATP,GBOTP
4.75,GMATP,GHATP
2.61,GMATP,GKMTP
0.98,GMATP,GMZTP
2.06,GMATP,GWZTP
5.62,GMATP,NGRTP
7.46,GMATP,AWGTP
9.19,GMATP,CRITP
1.5,GMATP,GBWOR
0.3,GMATP,GHBTP
0.97,GMATP,GKSTP
2.87,GMATP,GNBTP
9.59,GMATP,HBSTP
5.26,GMATP,NLBTP
4.67,GMATP,BANTP
9.28,GMATP,CZATP
3.62,GMATP,GBYOR
6.28,GMATP,GHGTP
4.95,GMATP,GLPTP
4.55,GMATP,GNDOR
11.6,GMATP,HDBTP
3.66,GMATP,NMSTP
9.33,GMATP,CZMTP
5.55,GMATP,GDRTP
3.08,GMATP,GHMTP
6.63,GMATP,GLUTP
6.23,GMATP,GNOOR
11.08,GMATP,HPCTP
4.26,GMATP,NNYTP
4.75,GMATP,BBRTP
3.39,GMATP,GAKTP
3.01,GMATP,GDUTP
4.57,GMATP,GHOTP
0,GMATP,GMATP
3.27,GMATP,GNWOR
10.94,GMATP,HSZTP
5.23,GMATP,NRDTP
9.85,GNWOR,AGATP
2.58,GNWOR,BGETP
5.74,GNWOR,GAUTP
0.13,GNWOR,GESTP
3.66,GNWOR,GHSTP
6.6,GNWOR,GMHTP
4.84,GNWOR,GOSOR
11.66,GNWOR,HUNOR
2.35,GNWOR,NRSTP
7.56,GNWOR,AIBTP
2.32,GNWOR,BLATP
0.31,GNWOR,GBBTP
3.32,GNWOR,GFDTP
4.49,GNWOR,GJETP
2.6,GNWOR,GMIOR
3.07,GNWOR,LLXTP
1.83,GNWOR,NUTTP
1.83,GNWOR,NUWTP
9.94,GNWOR,AKTTP
2.14,GNWOR,BLETP
2.14,GNWOR,BLMTP
5.43,GNWOR,GBCTP
2.63,GNWOR,GFMTP
4.95,GNWOR,GKITP
6.37,GNWOR,GMLTP
5.66,GNWOR,GROTP
2.1,GNWOR,NAETP
10.58,GNWOR,SLOTP
8.18,GNWOR,AOETP
2.01,GNWOR,BLGTP
5.47,GNWOR,GBETP
5.05,GNWOR,GFRTP
0.88,GNWOR,GKKTP
1.18,GNWOR,GMNTP
4.4,GNWOR,GSTTP
2.19,GNWOR,NAVTP
8.17,GNWOR,AOLTP
11.64,GNWOR,CHROR
2.92,GNWOR,GBMTP
2.39,GNWOR,GGITP
0.88,GNWOR,GKLTP
2.77,GNWOR,GMRTP
4.78,GNWOR,GTUTP
2.2,GNWOR,NAMTP
2.2,GNWOR,NAWTP
9.62,GNWOR,AWDTP
13.65,GNWOR,COSTP
1.18,GNWOR,GBOTP
4.47,GNWOR,GHATP
0.78,GNWOR,GKMTP
2.56,GNWOR,GMZTP
3.83,GNWOR,GWZTP
2.75,GNWOR,NGRTP
9.69,GNWOR,AWGTP
11.87,GNWOR,CRITP
4.37,GNWOR,GBWOR
3.21,GNWOR,GHBTP
3.4,GNWOR,GKSTP
4.78,GNWOR,GNBTP
11.78,GNWOR,HBSTP
2.47,GNWOR,NLBTP
2.15,GNWOR,BANTP
11.52,GNWOR,CZATP
6.37,GNWOR,GBYOR
4.11,GNWOR,GHGTP
4.86,GNWOR,GLPTP
2.74,GNWOR,GNDOR
13.78,GNWOR,HDBTP
1.5,GNWOR,NMSTP
11.58,GNWOR,CZMTP
5.86,GNWOR,GDRTP
2.59,GNWOR,GHMTP
4.67,GNWOR,GLUTP
5.41,GNWOR,GNOOR
13.26,GNWOR,HPCTP
1.32,GNWOR,NNYTP
2.55,GNWOR,BBRTP
1.42,GNWOR,GAKTP
0.64,GNWOR,GDUTP
2.84,GNWOR,GHOTP
3.12,GNWOR,GMATP
0,GNWOR,GNWOR
13.11,GNWOR,HSZTP
2.42,GNWOR,NRDTP
5.2,HSZTP,AGATP
14.55,HSZTP,BGETP
8.4,HSZTP,GAUTP
12.68,HSZTP,GESTP
11.55,HSZTP,GHSTP
7.77,HSZTP,GMHTP
8.63,HSZTP,GOSOR
1.78,HSZTP,HUNOR
14.77,HSZTP,NRSTP
8.37,HSZTP,AIBTP
13.94,HSZTP,BLATP
12.63,HSZTP,GBBTP
10.3,HSZTP,GFDTP
9.17,HSZTP,GJETP
10.83,HSZTP,GMIOR
12.65,HSZTP,LLXTP
14.18,HSZTP,NUTTP
14.18,HSZTP,NUWTP
6.3,HSZTP,AKTTP
13.76,HSZTP,BLETP
13.76,HSZTP,BLMTP
9.69,HSZTP,GBCTP
10.57,HSZTP,GFMTP
12.92,HSZTP,GKITP
8.05,HSZTP,GMLTP
11.59,HSZTP,GROTP
14.39,HSZTP,NAETP
6.07,HSZTP,SLOTP
5.6,HSZTP,AOETP
13.45,HSZTP,BLGTP
9.6,HSZTP,GBETP
11.43,HSZTP,GFRTP
12.22,HSZTP,GKKTP
12.68,HSZTP,GMNTP
9.7,HSZTP,GSTTP
14.45,HSZTP,NAVTP
5.61,HSZTP,AOLTP
5.03,HSZTP,CHROR
11.81,HSZTP,GBMTP
10.97,HSZTP,GGITP
12.22,HSZTP,GKLTP
11.32,HSZTP,GMRTP
9.97,HSZTP,GTUTP
14.47,HSZTP,NAMTP
14.47,HSZTP,NAWTP
3.97,HSZTP,AWDTP
3.08,HSZTP,COSTP
12.08,HSZTP,GBOTP
9.03,HSZTP,GHATP
12.08,HSZTP,GKMTP
10.85,HSZTP,GMZTP
9.55,HSZTP,GWZTP
13.39,HSZTP,NGRTP
3.85,HSZTP,AWGTP
6.35,HSZTP,CRITP
9.76,HSZTP,GBWOR
10.49,HSZTP,GHBTP
11.2,HSZTP,GKSTP
8.54,HSZTP,GNBTP
1.7,HSZTP,HBSTP
14.82,HSZTP,NLBTP
14.14,HSZTP,BANTP
4.95,HSZTP,CZATP
8.05,HSZTP,GBYOR
12.21,HSZTP,GHGTP
8.78,HSZTP,GLPTP
10.92,HSZTP,GNDOR
3.29,HSZTP,HDBTP
13.04,HSZTP,NMSTP
4.95,HSZTP,CZMTP
7.84,HSZTP,GDRTP
10.72,HSZTP,GHMTP
12.24,HSZTP,GLUTP
9.63,HSZTP,GNOOR
2.49,HSZTP,HPCTP
13.62,HSZTP,NNYTP
14.29,HSZTP,BBRTP
12.78,HSZTP,GAKTP
12.48,HSZTP,GDUTP
10.91,HSZTP,GHOTP
10.56,HSZTP,GMATP
12.71,HSZTP,GNWOR
0,HSZTP,HSZTP
14.86,HSZTP,NRDTP
11.54,NRDTP,AGATP
1.7,NRDTP,BGETP
7.82,NRDTP,GAUTP
2.42,NRDTP,GESTP
4.95,NRDTP,GHSTP
8.37,NRDTP,GMHTP
6.7,NRDTP,GOSOR
13.33,NRDTP,HUNOR
0.1,NRDTP,NRSTP
9.69,NRDTP,AIBTP
1.56,NRDTP,BLATP
2.59,NRDTP,GBBTP
5.58,NRDTP,GFDTP
6.61,NRDTP,GJETP
4.73,NRDTP,GMIOR
3.65,NRDTP,LLXTP
0.78,NRDTP,NUTTP
0.78,NRDTP,NUWTP
11.67,NRDTP,AKTTP
1.72,NRDTP,BLETP
1.72,NRDTP,BLMTP
7.14,NRDTP,GBCTP
4.67,NRDTP,GFMTP
6.21,NRDTP,GKITP
8.41,NRDTP,GMLTP
6.92,NRDTP,GROTP
0.88,NRDTP,NAETP
12.31,NRDTP,SLOTP
9.86,NRDTP,AOETP
2.53,NRDTP,BLGTP
7.14,NRDTP,GBETP
6.82,NRDTP,GFRTP
2.79,NRDTP,GKKTP
2.91,NRDTP,GMNTP
6.64,NRDTP,GSTTP
0.78,NRDTP,NAVTP
9.86,NRDTP,AOLTP
13.29,NRDTP,CHROR
4.36,NRDTP,GBMTP
4.45,NRDTP,GGITP
2.79,NRDTP,GKLTP
4.83,NRDTP,GMRTP
7.01,NRDTP,GTUTP
0.91,NRDTP,NAMTP
0.91,NRDTP,NAWTP
11.31,NRDTP,AWDTP
15.25,NRDTP,COSTP
3.23,NRDTP,GBOTP
6.66,NRDTP,GHATP
2.84,NRDTP,GKMTP
4.71,NRDTP,GMZTP
5.73,NRDTP,GWZTP
2.59,NRDTP,NGRTP
11.38,NRDTP,AWGTP
13.59,NRDTP,CRITP
6.59,NRDTP,GBWOR
5.25,NRDTP,GHBTP
5.11,NRDTP,GKSTP
6.67,NRDTP,GNBTP
13.45,NRDTP,HBSTP
0.59,NRDTP,NLBTP
1.27,NRDTP,BANTP
13.16,NRDTP,CZATP
8.41,NRDTP,GBYOR
5.46,NRDTP,GHGTP
6.91,NRDTP,GLPTP
4.47,NRDTP,GNDOR
15.47,NRDTP,HDBTP
2.14,NRDTP,NMSTP
13.22,NRDTP,CZMTP
7.84,NRDTP,GDRTP
4.85,NRDTP,GHMTP
5.94,NRDTP,GLUTP
7.09,NRDTP,GNOOR
14.88,NRDTP,HPCTP
1.37,NRDTP,NNYTP
1.71,NRDTP,BBRTP
2.33,NRDTP,GAKTP
2.49,NRDTP,GDUTP
4.57,NRDTP,GHOTP
5.16,NRDTP,GMATP
2.38,NRDTP,GNWOR
14.78,NRDTP,HSZTP
0,NRDTP,NRDTP
7.56,BLATP,GBDTP
7.56,BLATP,GBVTP
5.13,BLATP,GGOTP
6.14,BLATP,GULTP
7.99,LLXTP,GBDTP
7.99,LLXTP,GBVTP
5.22,LLXTP,GGOTP
4.27,LLXTP,GULTP
7.75,BBRTP,GBDTP
7.75,BBRTP,GBVTP
5.41,BBRTP,GGOTP
6.34,BBRTP,GULTP
7.11,AWGTP,GBDTP
7.11,AWGTP,GBVTP
7.88,AWGTP,GGOTP
5.57,AWGTP,GULTP
4.86,GMNTP,GBDTP
4.86,GMNTP,GBVTP
3.01,GMNTP,GGOTP
6.42,GMNTP,GULTP
7.11,NLBTP,GBDTP
7.11,NLBTP,GBVTP
5.18,NLBTP,GGOTP
7.16,NLBTP,GULTP
7.75,AIBTP,GBDTP
7.75,AIBTP,GBVTP
7.17,AIBTP,GGOTP
2.74,AIBTP,GULTP
3.85,GKITP,GBDTP
3.85,GKITP,GBVTP
3.99,GKITP,GGOTP
8.24,GKITP,GULTP
8.67,AGATP,GBDTP
8.67,AGATP,GBVTP
8.66,AGATP,GGOTP
5.79,AGATP,GULTP
7.61,GBDTP,BLATP
7.61,GBVTP,BLATP
7.96,GBDTP,LLXTP
7.96,GBVTP,LLXTP
7.92,GBDTP,BBRTP
7.92,GBVTP,BBRTP
6.94,GBDTP,AWGTP
6.94,GBVTP,AWGTP
4.89,GBDTP,GMNTP
4.89,GBVTP,GMNTP
7.15,GBDTP,NLBTP
7.15,GBVTP,NLBTP
7.4,GBDTP,AIBTP
7.4,GBVTP,AIBTP
3.65,GBDTP,GKITP
3.65,GBVTP,GKITP
8.61,GBDTP,AGATP
8.61,GBVTP,AGATP
0,GBDTP,GBDTP
0,GBDTP,GBVTP
0,GBVTP,GBDTP
0,GBVTP,GBVTP
7.19,GBDTP,BLGTP
7.19,GBVTP,BLGTP
5.19,GBDTP,GMRTP
5.19,GBVTP,GMRTP
8.63,GBDTP,HBSTP
8.63,GBVTP,HBSTP
0.05,GBDTP,GBCTP
0.05,GBVTP,GBCTP
6.75,GBDTP,NAVTP
6.75,GBVTP,NAVTP
8.1,GBDTP,BGETP
8.1,GBVTP,BGETP
7.29,GBDTP,NRDTP
7.29,GBVTP,NRDTP
1.84,GBDTP,GHATP
1.84,GBVTP,GHATP
2.45,GBDTP,GROTP
2.45,GBVTP,GROTP
6.51,GBDTP,AOETP
6.51,GBVTP,AOETP
2.11,GBDTP,GDRTP
2.11,GBVTP,GDRTP
6.6,GBDTP,GBWOR
6.6,GBVTP,GBWOR
6.42,GBDTP,NNYTP
6.42,GBVTP,NNYTP
5.94,GBDTP,GMIOR
5.94,GBVTP,GMIOR
5.71,GBDTP,NGRTP
5.71,GBVTP,NGRTP
6.47,GBDTP,NUTTP
6.47,GBDTP,NUWTP
6.47,GBVTP,NUTTP
6.47,GBVTP,NUWTP
6.67,GBDTP,GKSTP
6.67,GBVTP,GKSTP
7.38,GBDTP,BLETP
7.38,GBDTP,BLMTP
7.38,GBVTP,BLETP
7.38,GBVTP,BLMTP
0.34,GBDTP,GBETP
0.34,GBVTP,GBETP
7.09,GBDTP,GTUTP
7.09,GBVTP,GTUTP
5.43,GBDTP,GESTP
5.43,GBVTP,GESTP
8,GBDTP,GFRTP
8,GBVTP,GFRTP
6.35,GBDTP,GHBTP
6.35,GBVTP,GHBTP
5.8,GBDTP,GMHTP
5.8,GBVTP,GMHTP
10.78,GBDTP,COSTP
10.78,GBVTP,COSTP
5.89,GBDTP,GKKTP
5.89,GBVTP,GKKTP
5.89,GBDTP,GKLTP
5.89,GBVTP,GKLTP
8.5,GBDTP,HUNOR
8.5,GBVTP,HUNOR
7.05,GBDTP,GHSTP
7.05,GBVTP,GHSTP
10.26,GBDTP,CZATP
10.26,GBVTP,CZATP
5.25,GBDTP,GGITP
5.25,GBVTP,GGITP
6.49,GBDTP,AOLTP
6.49,GBVTP,AOLTP
11.13,GBDTP,CRITP
11.13,GBVTP,CRITP
10.39,GBDTP,CHROR
10.39,GBVTP,CHROR
5.91,GBDTP,GMZTP
5.91,GBVTP,GMZTP
2.73,GBDTP,GJETP
2.73,GBVTP,GJETP
1.96,GBDTP,GLPTP
1.96,GBVTP,GLPTP
5.37,GBDTP,GNWOR
5.37,GBVTP,GNWOR
5.94,GBDTP,GMLTP
5.94,GBVTP,GMLTP
5.94,GBDTP,GBYOR
5.94,GBVTP,GBYOR
2.9,GBDTP,GHGTP
2.9,GBVTP,GHGTP
4.46,GBDTP,GNBTP
4.46,GBVTP,GNBTP
6.67,GBDTP,NAETP
6.67,GBVTP,NAETP
5.67,GBDTP,GDUTP
5.67,GBVTP,GDUTP
10.46,GBDTP,HDBTP
10.46,GBVTP,HDBTP
